match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,0.1,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,M Kapp,0,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,0.2,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,M Kapp,4,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,0.3,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,M Kapp,0,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,0.4,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,M Kapp,4,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,0.5,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,M Kapp,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,0.6,Royal Challengers Bangalore,Delhi Capitals,SFM Devine,S Mandhana,M Kapp,0,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,1.1,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,M Mani,0,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,1.2,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,M Mani,0,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,1.3,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,M Mani,6,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,1.4,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,M Mani,0,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,1.5,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,M Mani,4,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,1.6,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,M Mani,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,2.1,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,JL Jonassen,0,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,2.2,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,JL Jonassen,4,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,2.3,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,JL Jonassen,0,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,2.4,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,JL Jonassen,4,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,2.5,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,JL Jonassen,0,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,2.6,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,JL Jonassen,0,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,3.1,Royal Challengers Bangalore,Delhi Capitals,SFM Devine,S Mandhana,S Pandey,0,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,3.2,Royal Challengers Bangalore,Delhi Capitals,SFM Devine,S Mandhana,S Pandey,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,3.3,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,S Pandey,4,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,3.4,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,S Pandey,0,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,3.5,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,S Pandey,4,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,3.6,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,S Pandey,0,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,4.1,Royal Challengers Bangalore,Delhi Capitals,SFM Devine,S Mandhana,A Reddy,0,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,4.2,Royal Challengers Bangalore,Delhi Capitals,SFM Devine,S Mandhana,A Reddy,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,4.3,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,A Reddy,0,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,4.4,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,A Reddy,6,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,4.5,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,A Reddy,0,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,4.6,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,A Reddy,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,5.1,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,M Kapp,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,5.2,Royal Challengers Bangalore,Delhi Capitals,SFM Devine,S Mandhana,M Kapp,0,1,,,,1.0,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,5.3,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,M Kapp,0,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,5.4,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,M Kapp,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,5.5,Royal Challengers Bangalore,Delhi Capitals,SFM Devine,S Mandhana,M Kapp,0,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,5.6,Royal Challengers Bangalore,Delhi Capitals,SFM Devine,S Mandhana,M Kapp,4,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,6.1,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,RP Yadav,2,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,6.2,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,RP Yadav,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,6.3,Royal Challengers Bangalore,Delhi Capitals,SFM Devine,S Mandhana,RP Yadav,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,6.4,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,RP Yadav,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,6.5,Royal Challengers Bangalore,Delhi Capitals,SFM Devine,S Mandhana,RP Yadav,0,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,6.6,Royal Challengers Bangalore,Delhi Capitals,SFM Devine,S Mandhana,RP Yadav,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,7.1,Royal Challengers Bangalore,Delhi Capitals,SFM Devine,S Mandhana,M Mani,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,7.2,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,M Mani,2,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,7.3,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,M Mani,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,7.4,Royal Challengers Bangalore,Delhi Capitals,SFM Devine,S Mandhana,M Mani,6,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,7.5,Royal Challengers Bangalore,Delhi Capitals,SFM Devine,S Mandhana,M Mani,6,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,7.6,Royal Challengers Bangalore,Delhi Capitals,SFM Devine,S Mandhana,M Mani,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,8.1,Royal Challengers Bangalore,Delhi Capitals,SFM Devine,S Mandhana,A Reddy,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,8.2,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,SFM Devine,A Reddy,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,8.3,Royal Challengers Bangalore,Delhi Capitals,SFM Devine,S Mandhana,A Reddy,0,0,,,,,,caught,SFM Devine,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,8.4,Royal Challengers Bangalore,Delhi Capitals,S Meghana,S Mandhana,A Reddy,0,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,8.5,Royal Challengers Bangalore,Delhi Capitals,S Meghana,S Mandhana,A Reddy,0,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,8.6,Royal Challengers Bangalore,Delhi Capitals,S Meghana,S Mandhana,A Reddy,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,9.1,Royal Challengers Bangalore,Delhi Capitals,S Meghana,S Mandhana,S Pandey,0,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,9.2,Royal Challengers Bangalore,Delhi Capitals,S Meghana,S Mandhana,S Pandey,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,9.3,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,S Meghana,S Pandey,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,9.4,Royal Challengers Bangalore,Delhi Capitals,S Meghana,S Mandhana,S Pandey,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,9.5,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,S Meghana,S Pandey,4,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,9.6,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,S Meghana,S Pandey,0,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,10.1,Royal Challengers Bangalore,Delhi Capitals,S Meghana,S Mandhana,RP Yadav,0,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,10.2,Royal Challengers Bangalore,Delhi Capitals,S Meghana,S Mandhana,RP Yadav,6,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,10.3,Royal Challengers Bangalore,Delhi Capitals,S Meghana,S Mandhana,RP Yadav,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,10.4,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,S Meghana,RP Yadav,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,10.5,Royal Challengers Bangalore,Delhi Capitals,S Meghana,S Mandhana,RP Yadav,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,10.6,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,S Meghana,RP Yadav,4,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,11.1,Royal Challengers Bangalore,Delhi Capitals,S Meghana,S Mandhana,M Kapp,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,11.2,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,S Meghana,M Kapp,4,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,11.3,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,S Meghana,M Kapp,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,11.4,Royal Challengers Bangalore,Delhi Capitals,S Meghana,S Mandhana,M Kapp,0,1,1.0,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,11.5,Royal Challengers Bangalore,Delhi Capitals,S Meghana,S Mandhana,M Kapp,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,11.6,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,S Meghana,M Kapp,6,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,11.7,Royal Challengers Bangalore,Delhi Capitals,S Mandhana,S Meghana,M Kapp,0,0,,,,,,bowled,S Mandhana,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,12.1,Royal Challengers Bangalore,Delhi Capitals,S Meghana,RM Ghosh,S Pandey,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,12.2,Royal Challengers Bangalore,Delhi Capitals,RM Ghosh,S Meghana,S Pandey,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,12.3,Royal Challengers Bangalore,Delhi Capitals,S Meghana,RM Ghosh,S Pandey,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,12.4,Royal Challengers Bangalore,Delhi Capitals,RM Ghosh,S Meghana,S Pandey,0,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,12.5,Royal Challengers Bangalore,Delhi Capitals,RM Ghosh,S Meghana,S Pandey,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,12.6,Royal Challengers Bangalore,Delhi Capitals,S Meghana,RM Ghosh,S Pandey,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,13.1,Royal Challengers Bangalore,Delhi Capitals,S Meghana,RM Ghosh,JL Jonassen,0,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,13.2,Royal Challengers Bangalore,Delhi Capitals,S Meghana,RM Ghosh,JL Jonassen,0,1,1.0,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,13.3,Royal Challengers Bangalore,Delhi Capitals,S Meghana,RM Ghosh,JL Jonassen,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,13.4,Royal Challengers Bangalore,Delhi Capitals,RM Ghosh,S Meghana,JL Jonassen,2,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,13.5,Royal Challengers Bangalore,Delhi Capitals,RM Ghosh,S Meghana,JL Jonassen,0,1,1.0,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,13.6,Royal Challengers Bangalore,Delhi Capitals,RM Ghosh,S Meghana,JL Jonassen,0,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,13.7,Royal Challengers Bangalore,Delhi Capitals,RM Ghosh,S Meghana,JL Jonassen,0,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,13.8,Royal Challengers Bangalore,Delhi Capitals,RM Ghosh,S Meghana,JL Jonassen,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,14.1,Royal Challengers Bangalore,Delhi Capitals,RM Ghosh,S Meghana,A Reddy,6,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,14.2,Royal Challengers Bangalore,Delhi Capitals,RM Ghosh,S Meghana,A Reddy,6,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,14.3,Royal Challengers Bangalore,Delhi Capitals,RM Ghosh,S Meghana,A Reddy,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,14.4,Royal Challengers Bangalore,Delhi Capitals,S Meghana,RM Ghosh,A Reddy,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,14.5,Royal Challengers Bangalore,Delhi Capitals,RM Ghosh,S Meghana,A Reddy,0,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,14.6,Royal Challengers Bangalore,Delhi Capitals,RM Ghosh,S Meghana,A Reddy,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,15.1,Royal Challengers Bangalore,Delhi Capitals,RM Ghosh,S Meghana,M Kapp,0,0,,,,,,caught,RM Ghosh,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,15.2,Royal Challengers Bangalore,Delhi Capitals,G Wareham,S Meghana,M Kapp,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,15.3,Royal Challengers Bangalore,Delhi Capitals,S Meghana,G Wareham,M Kapp,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,15.4,Royal Challengers Bangalore,Delhi Capitals,G Wareham,S Meghana,M Kapp,2,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,15.5,Royal Challengers Bangalore,Delhi Capitals,G Wareham,S Meghana,M Kapp,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,15.6,Royal Challengers Bangalore,Delhi Capitals,S Meghana,G Wareham,M Kapp,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,16.1,Royal Challengers Bangalore,Delhi Capitals,S Meghana,G Wareham,S Pandey,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,16.2,Royal Challengers Bangalore,Delhi Capitals,G Wareham,S Meghana,S Pandey,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,16.3,Royal Challengers Bangalore,Delhi Capitals,S Meghana,G Wareham,S Pandey,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,16.4,Royal Challengers Bangalore,Delhi Capitals,G Wareham,S Meghana,S Pandey,0,1,,1.0,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,16.5,Royal Challengers Bangalore,Delhi Capitals,G Wareham,S Meghana,S Pandey,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,16.6,Royal Challengers Bangalore,Delhi Capitals,S Meghana,G Wareham,S Pandey,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,16.7,Royal Challengers Bangalore,Delhi Capitals,G Wareham,S Meghana,S Pandey,0,0,,,,,,caught,G Wareham,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,17.1,Royal Challengers Bangalore,Delhi Capitals,S Meghana,N de Klerk,JL Jonassen,0,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,17.2,Royal Challengers Bangalore,Delhi Capitals,S Meghana,N de Klerk,JL Jonassen,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,17.3,Royal Challengers Bangalore,Delhi Capitals,N de Klerk,S Meghana,JL Jonassen,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,17.4,Royal Challengers Bangalore,Delhi Capitals,S Meghana,N de Klerk,JL Jonassen,2,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,17.5,Royal Challengers Bangalore,Delhi Capitals,S Meghana,N de Klerk,JL Jonassen,0,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,17.6,Royal Challengers Bangalore,Delhi Capitals,S Meghana,N de Klerk,JL Jonassen,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,18.1,Royal Challengers Bangalore,Delhi Capitals,S Meghana,N de Klerk,A Reddy,4,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,18.2,Royal Challengers Bangalore,Delhi Capitals,S Meghana,N de Klerk,A Reddy,4,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,18.3,Royal Challengers Bangalore,Delhi Capitals,S Meghana,N de Klerk,A Reddy,1,0,,,,,,run out,S Meghana,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,18.4,Royal Challengers Bangalore,Delhi Capitals,N de Klerk,SD Bahadur,A Reddy,0,0,,,,,,caught,N de Klerk,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,18.5,Royal Challengers Bangalore,Delhi Capitals,S Molineux,SD Bahadur,A Reddy,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,18.6,Royal Challengers Bangalore,Delhi Capitals,SD Bahadur,S Molineux,A Reddy,2,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,19.1,Royal Challengers Bangalore,Delhi Capitals,S Molineux,SD Bahadur,JL Jonassen,0,0,,,,,,caught,S Molineux,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,19.2,Royal Challengers Bangalore,Delhi Capitals,SR Patil,SD Bahadur,JL Jonassen,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,19.3,Royal Challengers Bangalore,Delhi Capitals,SD Bahadur,SR Patil,JL Jonassen,0,0,,,,,,caught,SD Bahadur,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,19.4,Royal Challengers Bangalore,Delhi Capitals,S Asha,SR Patil,JL Jonassen,0,0,,,,,,caught,S Asha,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,19.5,Royal Challengers Bangalore,Delhi Capitals,Renuka Singh,SR Patil,JL Jonassen,1,0,,,,,,,,,
1417722,2023/24,2024-02-29,"M Chinnaswamy Stadium, Bengaluru",2,19.6,Royal Challengers Bangalore,Delhi Capitals,SR Patil,Renuka Singh,JL Jonassen,0,0,,,,,,,,,
1417723,2023/24,2024-03-01,"M Chinnaswamy Stadium, Bengaluru",1,0.1,Gujarat Giants,UP Warriorz,L Wolvaardt,BL Mooney,AC Jayangani,0,4,,,,4.0,,,,,
1417723,2023/24,2024-03-01,"M Chinnaswamy Stadium, Bengaluru",1,0.2,Gujarat Giants,UP Warriorz,L Wolvaardt,BL Mooney,AC Jayangani,1,0,,,,,,,,,
1417723,2023/24,2024-03-01,"M Chinnaswamy Stadium, Bengaluru",1,0.3,Gujarat Giants,UP Warriorz,BL Mooney,L Wolvaardt,AC Jayangani,0,0,,,,,,,,,
1417723,2023/24,2024-03-01,"M Chinnaswamy Stadium, Bengaluru",1,0.4,Gujarat Giants,UP Warriorz,BL Mooney,L Wolvaardt,AC Jayangani,1,0,,,,,,,,,
1417723,2023/24,2024-03-01,"M Chinnaswamy Stadium, Bengaluru",1,0.5,Gujarat Giants,UP Warriorz,L Wolvaardt,BL Mooney,AC Jayangani,0,0,,,,,,,,,
1417723,2023/24,2024-03-01,"M Chinnaswamy Stadium, Bengaluru",1,0.6,Gujarat Giants,UP Warriorz,L Wolvaardt,BL Mooney,AC Jayangani,0,0,,,,,,,,,
1417723,2023/24,2024-03-01,"M Chinnaswamy Stadium, Bengaluru",1,1.1,Gujarat Giants,UP Warriorz,BL Mooney,L Wolvaardt,K Anjali Sarvani,1,0,,,,,,,,,
1417723,2023/24,2024-03-01,"M Chinnaswamy Stadium, Bengaluru",1,1.2,Gujarat Giants,UP Warriorz,L Wolvaardt,BL Mooney,K Anjali Sarvani,0,0,,,,,,,,,
1417723,2023/24,2024-03-01,"M Chinnaswamy Stadium, Bengaluru",1,1.3,Gujarat Giants,UP Warriorz,L Wolvaardt,BL Mooney,K Anjali Sarvani,4,0,,,,,,,,,
1417723,2023/24,2024-03-01,"M Chinnaswamy Stadium, Bengaluru",1,1.4,Gujarat Giants,UP Warriorz,L Wolvaardt,BL Mooney,K Anjali Sarvani,4,0,,,,,,,,,
1417723,2023/24,2024-03-01,"M Chinnaswamy Stadium, Bengaluru",1,1.5,Gujarat Giants,UP Warriorz,L Wolvaardt,BL Mooney,K Anjali Sarvani,4,0,,,,,,,,,
1417723,2023/24,2024-03-01,"M Chinnaswamy Stadium, Bengaluru",1,1.6,Gujarat Giants,UP Warriorz,L Wolvaardt,BL Mooney,K Anjali Sarvani,0,0,,,,,,,,,
1417723,2023/24,2024-03-01,"M Chinnaswamy Stadium, Bengaluru",1,2.1,Gujarat Giants,UP Warriorz,BL Mooney,L Wolvaardt,AC Jayangani,0,0,,,,,,,,,
1417723,2023/24,2024-03-01,"M Chinnaswamy Stadium, Bengaluru",1,2.2,Gujarat Giants,UP Warriorz,BL Mooney,L Wolvaardt,AC Jayangani,0,0,,,,,,,,,
1417723,2023/24,2024-03-01,"M Chinnaswamy Stadium, Bengaluru",1,2.3,Gujarat Giants,UP Warriorz,BL Mooney,L Wolvaardt,AC Jayangani,2,0,,,,,,,,,
